Fecha;Banco;Cuenta;Moneda;Monto;TipoMovimiento
12/11/24;Banco Santander;Caja de Ahorro 001;EUR;1859,54;Ingreso
22/4/24;Banco de Galicia;Caja de Ahorro 456;ARS;-1834,4;Egreso
1/7/24;Banco Naci—n;Cuenta Corriente 789;ARS;2257,74;Ingreso
23/1/24;Banco Macro;Cuenta Corriente 789;ARS;2661,38;Ingreso
3/2/24;Banco Naci—n;Caja de Ahorro 456;ARS;-1723,61;Egreso
23/11/24;Banco Nacion;Cuenta Corriente 123;ARS;3371,96;Ingreso
25/12/24;Banco Santander;Cuenta Corriente 123;EUR;3969,01;Ingreso
15/3/24;Banco Santander;Cuenta Corriente 789;USD;2532,61;Ingreso
28/5/24;Banco de Galicia;Caja de Ahorro 456;ARS;4394,39;Ingreso
16/8/24;Banco Santander;Cuenta Corriente 789;EUR;2778,96;Ingreso
18/5/24;Banco Santander;Caja de Ahorro 456;USD;717,09;Ingreso
18/6/24;Banco Santander;Cuenta Corriente 789;ARS;-1964,46;Egreso
15/12/24;Banco Santander;Caja de Ahorro 001;EUR;-1266,01;Egreso
8/2/24;Banco Santander;Cuenta Corriente 789;EUR;-1510,72;Egreso
29/8/24;Banco Santander;Caja de Ahorro 001;USD;-2380,93;Egreso
19/5/24;Banco de Galicia;Caja de Ahorro 456;USD;2014,5;Ingreso
13/1/24;Banco BBVA;Cuenta Corriente 789;EUR;-1449,49;Egreso
23/5/24;Banco Nacion;Cuenta Corriente 123;ARS;-601,85;Egreso
21/7/24;Banco Santander;Caja de Ahorro 456;ARS;-1979,92;Egreso
13/12/24;Banco Santander;Caja de Ahorro 456;ARS;-358,83;Egreso
3/12/24;Banco Naci—n;Caja de Ahorro 456;EUR;-525,8;Egreso
3/9/24;Banco Naci—n;Caja de Ahorro 001;EUR;-2213,56;Egreso
13/1/24;Banco BBVA;Cuenta Corriente 789;EUR;270,17;Ingreso
8/2/24;Banco Macro;Cuenta Corriente 123;EUR;-1903,91;Egreso
3/10/24;Banco Santander;Cuenta Corriente 123;USD;-1752,51;Egreso
14/3/24;Banco Naci—n;Cuenta Corriente 789;ARS;2130,14;Ingreso
3/2/24;Banco Macro;Caja de Ahorro 456;ARS;3403,1;Ingreso
3/3/24;Banco Santander;Caja de Ahorro 456;ARS;178,06;Ingreso
1/9/24;Banco BBVA;Cuenta Corriente 789;USD;4756,9;Ingreso
4/2/24;Banco Naci—n;Caja de Ahorro 456;USD;-1088,66;Egreso
1/10/24;Banco Nacion;Cuenta Corriente 123;ARS;2199,2;Ingreso
31/1/24;Banco Galicia;Cuenta Corriente 789;EUR;-1092,45;Egreso
5/11/24;Banco Galicia;Caja de Ahorro 456;EUR;2907,01;Ingreso
6/10/24;Banco Santander;Cuenta Corriente 123;USD;-2198,68;Egreso
28/8/24;Banco BBVA;Cuenta Corriente 123;ARS;-401,89;Egreso
24/2/24;Banco BBVA;Cuenta Corriente 789;EUR;-2005,34;Egreso
15/3/24;Banco Nacion;Cuenta Corriente 123;USD;-683,07;Egreso
4/3/24;Banco Naci—n;Caja de Ahorro 456;USD;4451,09;Ingreso
9/3/24;Banco de Galicia;Caja de Ahorro 001;USD;-335,59;Egreso
28/7/24;Banco Santander;Caja de Ahorro 456;EUR;1611,62;Ingreso
13/10/24;Banco BBVA;Caja de Ahorro 456;ARS;2066,33;Ingreso
2/1/24;Banco Santander;Cuenta Corriente 123;EUR;-1791,35;Egreso
30/5/24;Banco de Galicia;Caja de Ahorro 456;ARS;4966,08;Ingreso
20/9/24;Banco Macro;Cuenta Corriente 789;EUR;2740,59;Ingreso
30/11/24;Banco Macro;Caja de Ahorro 001;ARS;-1777,62;Egreso
9/5/24;Banco Macro;Caja de Ahorro 456;ARS;2014,92;Ingreso
10/8/24;Banco Galicia;Cuenta Corriente 789;EUR;623,77;Ingreso
3/1/24;Banco Santander;Caja de Ahorro 456;USD;-1262,05;Egreso
19/10/24;Banco Naci—n;Caja de Ahorro 456;ARS;-559,39;Egreso
22/4/24;Banco Naci—n;Caja de Ahorro 456;USD;-938,91;Egreso
2/7/24;Banco BBVA;Cuenta Corriente 123;EUR;2975,68;Ingreso
10/4/24;Banco Macro;Cuenta Corriente 789;EUR;-1580,45;Egreso
20/12/24;Banco Nacion;Cuenta Corriente 123;EUR;1080,15;Ingreso
19/6/24;Banco BBVA;Cuenta Corriente 789;USD;866,3;Ingreso
6/7/24;Banco Santander;Caja de Ahorro 001;USD;-1739,27;Egreso
9/7/24;Banco Santander;Caja de Ahorro 456;EUR;-1934,64;Egreso
9/9/24;Banco de Galicia;Caja de Ahorro 456;USD;395,51;Ingreso
13/5/24;Banco Santander;Caja de Ahorro 001;EUR;2685,19;Ingreso
19/4/24;Banco de Galicia;Caja de Ahorro 456;USD;-563,93;Egreso
2/7/24;Banco BBVA;Caja de Ahorro 456;EUR;-1898,44;Egreso
19/8/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1982,21;Egreso
11/9/24;Banco Macro;Caja de Ahorro 001;USD;-1382,5;Egreso
29/10/24;Banco Macro;Caja de Ahorro 456;EUR;-1359,87;Egreso
18/6/24;Banco de Galicia;Cuenta Corriente 123;ARS;3479,22;Ingreso
9/2/24;Banco Galicia;Caja de Ahorro 001;EUR;4580,92;Ingreso
19/7/24;Banco BBVA;Cuenta Corriente 789;EUR;-2180,99;Egreso
20/8/24;Banco Naci—n;Cuenta Corriente 789;ARS;541,28;Ingreso
15/1/24;Banco Naci—n;Caja de Ahorro 456;EUR;-1631,61;Egreso
18/2/24;Banco Naci—n;Caja de Ahorro 001;ARS;2143,09;Ingreso
31/5/24;Banco Galicia;Cuenta Corriente 123;EUR;-1349,63;Egreso
10/8/24;Banco Naci—n;Caja de Ahorro 456;USD;3786,28;Ingreso
3/3/24;Banco Naci—n;Caja de Ahorro 456;ARS;4577,4;Ingreso
18/12/24;Banco BBVA;Caja de Ahorro 001;USD;1206,86;Ingreso
2/6/24;Banco Naci—n;Caja de Ahorro 456;EUR;2135,36;Ingreso
22/8/24;Banco de Galicia;Caja de Ahorro 001;ARS;-547,8;Egreso
19/1/24;Banco BBVA;Cuenta Corriente 123;ARS;3084,11;Ingreso
2/12/24;Banco Nacion;Cuenta Corriente 123;USD;3527,41;Ingreso
25/10/24;Banco BBVA;Caja de Ahorro 001;EUR;-2031,23;Egreso
11/12/24;Banco Macro;Cuenta Corriente 789;USD;-2428,7;Egreso
12/2/24;Banco BBVA;Caja de Ahorro 001;EUR;-1018,53;Egreso
13/6/24;Banco Naci—n;Cuenta Corriente 789;ARS;3932,05;Ingreso
25/8/24;Banco Naci—n;Cuenta Corriente 789;EUR;-2211,6;Egreso
2/1/24;Banco BBVA;Cuenta Corriente 123;EUR;-2448,55;Egreso
29/9/24;Banco Naci—n;Cuenta Corriente 789;ARS;2283,03;Ingreso
14/9/24;Banco Galicia;Cuenta Corriente 123;EUR;1425,04;Ingreso
6/6/24;Banco de Galicia;Cuenta Corriente 789;USD;-2489,56;Egreso
16/8/24;Banco Naci—n;Caja de Ahorro 001;EUR;-1857,15;Egreso
11/2/24;Banco de Galicia;Caja de Ahorro 001;USD;-1318,14;Egreso
30/8/24;Banco de Galicia;Cuenta Corriente 123;USD;2755,69;Ingreso
30/6/24;Banco BBVA;Cuenta Corriente 123;ARS;-1793,58;Egreso
23/11/24;Banco Santander;Caja de Ahorro 456;ARS;-1937,55;Egreso
2/11/24;Banco BBVA;Caja de Ahorro 001;EUR;-1096,45;Egreso
5/8/24;Banco Santander;Cuenta Corriente 789;EUR;-500,71;Egreso
10/10/24;Banco BBVA;Caja de Ahorro 456;ARS;278,2;Ingreso
2/1/24;Banco Macro;Caja de Ahorro 456;EUR;-2171,89;Egreso
29/6/24;Banco BBVA;Caja de Ahorro 456;USD;1857,09;Ingreso
24/1/24;Banco BBVA;Cuenta Corriente 123;EUR;3576,77;Ingreso
27/4/24;Banco Naci—n;Cuenta Corriente 789;USD;-233,46;Egreso
5/7/24;Banco Galicia;Caja de Ahorro 456;EUR;334,98;Ingreso
13/10/24;Banco de Galicia;Caja de Ahorro 001;USD;-2255,53;Egreso
6/7/24;Banco Macro;Caja de Ahorro 001;ARS;-1270,02;Egreso
29/4/24;Banco Macro;Caja de Ahorro 001;ARS;-73,02;Egreso
29/2/24;Banco Santander;Cuenta Corriente 123;ARS;659,48;Ingreso
23/5/24;Banco BBVA;Caja de Ahorro 001;ARS;2124,02;Ingreso
18/5/24;Banco Naci—n;Caja de Ahorro 456;EUR;-2340,46;Egreso
18/11/24;Banco Macro;Caja de Ahorro 456;ARS;-297,63;Egreso
31/5/24;Banco BBVA;Caja de Ahorro 001;USD;4785,95;Ingreso
22/1/24;Banco Nacion;Cuenta Corriente 123;EUR;-1295,43;Egreso
4/3/24;Banco de Galicia;Caja de Ahorro 001;USD;958,81;Ingreso
17/8/24;Banco de Galicia;Caja de Ahorro 001;ARS;516,7;Ingreso
12/10/24;Banco Macro;Caja de Ahorro 456;USD;-1692,36;Egreso
2/1/24;Banco Naci—n;Caja de Ahorro 456;USD;2756,01;Ingreso
12/2/24;Banco Macro;Caja de Ahorro 001;EUR;539,01;Ingreso
2/8/24;Banco Naci—n;Caja de Ahorro 456;ARS;-1232,53;Egreso
2/2/24;Banco BBVA;Cuenta Corriente 123;USD;-2161,96;Egreso
5/10/24;Banco Santander;Caja de Ahorro 001;ARS;4502,7;Ingreso
14/2/24;Banco Naci—n;Cuenta Corriente 789;EUR;-1250,34;Egreso
13/1/24;Banco Naci—n;Caja de Ahorro 001;USD;1078,41;Ingreso
28/1/24;Banco Naci—n;Caja de Ahorro 001;ARS;-943,01;Egreso
22/6/24;Banco Macro;Caja de Ahorro 456;ARS;-1373,19;Egreso
21/9/24;Banco Naci—n;Caja de Ahorro 456;ARS;3073,03;Ingreso
21/8/24;Banco Naci—n;Caja de Ahorro 001;USD;3220,48;Ingreso
5/4/24;Banco de Galicia;Caja de Ahorro 001;ARS;-519,62;Egreso
14/4/24;Banco Macro;Caja de Ahorro 001;EUR;3905,79;Ingreso
2/6/24;Banco Naci—n;Caja de Ahorro 001;EUR;4395,45;Ingreso
12/12/24;Banco Nacion;Cuenta Corriente 123;EUR;-341,2;Egreso
22/12/24;Banco BBVA;Cuenta Corriente 789;USD;2495,46;Ingreso
17/3/24;Banco de Galicia;Caja de Ahorro 001;ARS;-1315,1;Egreso
10/10/24;Banco Santander;Cuenta Corriente 789;EUR;3531,3;Ingreso
15/5/24;Banco Macro;Cuenta Corriente 789;EUR;1744,82;Ingreso
21/8/24;Banco BBVA;Cuenta Corriente 123;EUR;-638,35;Egreso
25/5/24;Banco de Galicia;Caja de Ahorro 001;USD;-2324,99;Egreso
13/6/24;Banco Santander;Cuenta Corriente 123;USD;-1215,23;Egreso
24/11/24;Banco Macro;Cuenta Corriente 123;EUR;-1221,68;Egreso
4/1/24;Banco Naci—n;Cuenta Corriente 789;EUR;546,88;Ingreso
24/7/24;Banco BBVA;Caja de Ahorro 001;ARS;-785,84;Egreso
24/10/24;Banco Santander;Caja de Ahorro 001;ARS;3266,9;Ingreso
13/12/24;Banco de Galicia;Cuenta Corriente 789;USD;-2042,09;Egreso
21/10/24;Banco Galicia;Cuenta Corriente 789;EUR;-498,05;Egreso
3/2/24;Banco BBVA;Caja de Ahorro 456;USD;2443,77;Ingreso
9/3/24;Banco Macro;Caja de Ahorro 456;ARS;-553,23;Egreso
7/1/24;Banco BBVA;Cuenta Corriente 123;ARS;837,78;Ingreso
27/8/24;Banco Santander;Cuenta Corriente 789;ARS;-551,98;Egreso
15/7/24;Banco Nacion;Cuenta Corriente 123;USD;-2027,45;Egreso
24/5/24;Banco Santander;Cuenta Corriente 123;USD;-566,39;Egreso
21/10/24;Banco Naci—n;Cuenta Corriente 789;EUR;4427,18;Ingreso
21/2/24;Banco BBVA;Cuenta Corriente 789;EUR;2394,55;Ingreso
16/3/24;Banco Macro;Cuenta Corriente 123;ARS;-1761,28;Egreso
27/4/24;Banco Macro;Cuenta Corriente 123;USD;2856,24;Ingreso
4/4/24;Banco Macro;Cuenta Corriente 789;EUR;-321,87;Egreso
28/4/24;Banco Macro;Caja de Ahorro 456;EUR;-1399,65;Egreso
22/8/24;Banco Santander;Caja de Ahorro 456;USD;-499,34;Egreso
4/1/24;Banco Macro;Caja de Ahorro 456;USD;-392,58;Egreso
3/7/24;Banco Naci—n;Caja de Ahorro 456;USD;4044,08;Ingreso
10/8/24;Banco Galicia;Cuenta Corriente 123;EUR;119,65;Ingreso
21/6/24;Banco de Galicia;Caja de Ahorro 456;USD;3478,89;Ingreso
6/2/24;Banco Santander;Cuenta Corriente 123;USD;-606,46;Egreso
7/5/24;Banco Macro;Cuenta Corriente 123;ARS;4977,28;Ingreso
10/10/24;Banco Macro;Cuenta Corriente 123;USD;3346,58;Ingreso
13/6/24;Banco Galicia;Cuenta Corriente 789;EUR;-1794,48;Egreso
14/9/24;Banco BBVA;Cuenta Corriente 123;ARS;-1402,03;Egreso
2/10/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1175,48;Egreso
12/2/24;Banco Galicia;Cuenta Corriente 123;EUR;4987,1;Ingreso
27/8/24;Banco Santander;Cuenta Corriente 789;ARS;1258,89;Ingreso
10/9/24;Banco Naci—n;Caja de Ahorro 001;USD;-2116,59;Egreso
26/5/24;Banco Santander;Cuenta Corriente 123;ARS;4763,35;Ingreso
13/11/24;Banco Naci—n;Cuenta Corriente 789;EUR;-1121,1;Egreso
14/9/24;Banco Naci—n;Caja de Ahorro 456;ARS;1567,82;Ingreso
16/5/24;Banco Macro;Caja de Ahorro 456;USD;1513,2;Ingreso
28/3/24;Banco Naci—n;Caja de Ahorro 001;ARS;3047,84;Ingreso
23/8/24;Banco Naci—n;Caja de Ahorro 456;USD;3486,43;Ingreso
29/9/24;Banco BBVA;Caja de Ahorro 001;ARS;4984,23;Ingreso
19/7/24;Banco Nacion;Cuenta Corriente 123;USD;2452,86;Ingreso
29/1/24;Banco Macro;Cuenta Corriente 789;ARS;-1065,8;Egreso
14/10/24;Banco Galicia;Caja de Ahorro 001;EUR;-273,74;Egreso
3/12/24;Banco Santander;Caja de Ahorro 456;ARS;-1078,69;Egreso
26/4/24;Banco BBVA;Cuenta Corriente 789;EUR;166,94;Ingreso
12/8/24;Banco de Galicia;Cuenta Corriente 789;USD;4213,39;Ingreso
17/10/24;Banco BBVA;Cuenta Corriente 123;EUR;2954,92;Ingreso
6/12/24;Banco Santander;Caja de Ahorro 001;EUR;526,93;Ingreso
16/10/24;Banco Naci—n;Caja de Ahorro 456;EUR;4953,98;Ingreso
25/10/24;Banco Galicia;Cuenta Corriente 789;EUR;4802,84;Ingreso
20/12/24;Banco de Galicia;Cuenta Corriente 789;USD;1809,2;Ingreso
26/11/24;Banco Santander;Cuenta Corriente 123;USD;658,7;Ingreso
25/1/24;Banco BBVA;Cuenta Corriente 123;USD;1277,7;Ingreso
23/4/24;Banco de Galicia;Caja de Ahorro 456;ARS;-454,53;Egreso
17/2/24;Banco Naci—n;Cuenta Corriente 789;USD;315,14;Ingreso
8/1/24;Banco BBVA;Caja de Ahorro 456;ARS;872,32;Ingreso
27/5/24;Banco Macro;Cuenta Corriente 789;USD;1225,84;Ingreso
29/1/24;Banco Naci—n;Caja de Ahorro 456;EUR;3686,82;Ingreso
29/5/24;Banco BBVA;Cuenta Corriente 123;ARS;680,9;Ingreso
12/5/24;Banco Galicia;Caja de Ahorro 001;EUR;204,22;Ingreso
4/8/24;Banco BBVA;Cuenta Corriente 789;USD;-430,29;Egreso
3/2/24;Banco Macro;Caja de Ahorro 456;ARS;-979,6;Egreso
4/4/24;Banco de Galicia;Cuenta Corriente 123;USD;-59,06;Egreso
6/4/24;Banco Galicia;Cuenta Corriente 123;EUR;301,6;Ingreso
10/12/24;Banco Santander;Caja de Ahorro 001;ARS;-1315,03;Egreso
4/10/24;Banco Santander;Cuenta Corriente 789;EUR;-1819,84;Egreso
25/5/24;Banco Macro;Cuenta Corriente 789;USD;2453,02;Ingreso
7/5/24;Banco de Galicia;Caja de Ahorro 001;ARS;3044,62;Ingreso
15/6/24;Banco Santander;Cuenta Corriente 123;USD;749,99;Ingreso
22/11/24;Banco de Galicia;Caja de Ahorro 456;ARS;4209,77;Ingreso
21/2/24;Banco Galicia;Caja de Ahorro 456;EUR;-1374,41;Egreso
9/3/24;Banco Macro;Caja de Ahorro 001;ARS;4551,79;Ingreso
24/2/24;Banco Santander;Caja de Ahorro 001;ARS;4893,34;Ingreso
20/3/24;Banco Santander;Cuenta Corriente 123;EUR;3324,23;Ingreso
29/8/24;Banco Galicia;Caja de Ahorro 456;EUR;-2385,06;Egreso
15/6/24;Banco Nacion;Cuenta Corriente 123;EUR;2103;Ingreso
2/9/24;Banco Nacion;Cuenta Corriente 123;USD;735,9;Ingreso
4/1/24;Banco de Galicia;Caja de Ahorro 001;ARS;-375,11;Egreso
11/2/24;Banco BBVA;Cuenta Corriente 789;EUR;-2057,81;Egreso
14/10/24;Banco BBVA;Cuenta Corriente 123;ARS;-1892,15;Egreso
17/11/24;Banco BBVA;Caja de Ahorro 001;USD;507,06;Ingreso
23/11/24;Banco Macro;Cuenta Corriente 123;USD;-774,31;Egreso
11/4/24;Banco Macro;Cuenta Corriente 789;ARS;3136,85;Ingreso
25/2/24;Banco Santander;Cuenta Corriente 123;ARS;4559,64;Ingreso
22/5/24;Banco Santander;Cuenta Corriente 123;ARS;2775,11;Ingreso
26/11/24;Banco BBVA;Caja de Ahorro 001;USD;4781,23;Ingreso
1/10/24;Banco de Galicia;Caja de Ahorro 456;ARS;-929,98;Egreso
10/2/24;Banco de Galicia;Caja de Ahorro 456;ARS;-2094,42;Egreso
21/7/24;Banco Galicia;Caja de Ahorro 456;EUR;-2067,44;Egreso
9/8/24;Banco BBVA;Cuenta Corriente 789;USD;1659,73;Ingreso
23/6/24;Banco Macro;Cuenta Corriente 789;EUR;3253,55;Ingreso
6/3/24;Banco Macro;Caja de Ahorro 456;EUR;-2361,34;Egreso
30/11/24;Banco Naci—n;Caja de Ahorro 456;EUR;555,24;Ingreso
31/5/24;Banco Naci—n;Caja de Ahorro 456;USD;2832,91;Ingreso
7/8/24;Banco Santander;Cuenta Corriente 123;EUR;1365,15;Ingreso
24/12/24;Banco Naci—n;Caja de Ahorro 456;USD;-1825,53;Egreso
11/9/24;Banco de Galicia;Cuenta Corriente 789;USD;2240,36;Ingreso
13/9/24;Banco Santander;Cuenta Corriente 123;ARS;3681,69;Ingreso
8/6/24;Banco Macro;Cuenta Corriente 123;ARS;1679,62;Ingreso
23/2/24;Banco BBVA;Caja de Ahorro 001;USD;3163,55;Ingreso
29/6/24;Banco de Galicia;Caja de Ahorro 001;ARS;-337,81;Egreso
29/12/24;Banco Macro;Cuenta Corriente 123;EUR;-1176,6;Egreso
1/5/24;Banco Nacion;Cuenta Corriente 123;USD;4091,78;Ingreso
21/5/24;Banco Naci—n;Caja de Ahorro 456;USD;4619,64;Ingreso
20/3/24;Banco de Galicia;Cuenta Corriente 123;ARS;-1496,33;Egreso
28/6/24;Banco de Galicia;Caja de Ahorro 456;ARS;1969,36;Ingreso
1/7/24;Banco Santander;Cuenta Corriente 789;USD;1886,12;Ingreso
21/2/24;Banco BBVA;Cuenta Corriente 789;EUR;-1166,18;Egreso
18/3/24;Banco Naci—n;Caja de Ahorro 456;USD;-1260,71;Egreso
14/3/24;Banco Macro;Caja de Ahorro 456;ARS;-810,82;Egreso
9/5/24;Banco Santander;Caja de Ahorro 001;USD;3208,87;Ingreso
1/9/24;Banco Santander;Cuenta Corriente 123;USD;-575,45;Egreso
18/1/24;Banco Macro;Caja de Ahorro 456;USD;193,71;Ingreso
4/4/24;Banco de Galicia;Cuenta Corriente 123;USD;1175,09;Ingreso
13/4/24;Banco Macro;Cuenta Corriente 789;EUR;-1787,36;Egreso
6/1/24;Banco Galicia;Cuenta Corriente 789;EUR;-2065,14;Egreso
26/3/24;Banco Naci—n;Caja de Ahorro 001;USD;2154,6;Ingreso
7/4/24;Banco Macro;Caja de Ahorro 456;EUR;-1213,21;Egreso
16/3/24;Banco Macro;Cuenta Corriente 789;EUR;4085,8;Ingreso
28/6/24;Banco BBVA;Cuenta Corriente 789;USD;3237,3;Ingreso
14/2/24;Banco Galicia;Caja de Ahorro 456;EUR;1451,8;Ingreso
9/9/24;Banco Nacion;Cuenta Corriente 123;ARS;4247,08;Ingreso
19/5/24;Banco Macro;Caja de Ahorro 001;USD;1990,52;Ingreso
3/4/24;Banco Macro;Cuenta Corriente 789;ARS;3947,79;Ingreso
24/3/24;Banco Macro;Caja de Ahorro 001;USD;4015,04;Ingreso
6/9/24;Banco Nacion;Cuenta Corriente 123;USD;777,55;Ingreso
2/1/24;Banco Naci—n;Cuenta Corriente 789;EUR;-585,43;Egreso
11/1/24;Banco BBVA;Caja de Ahorro 456;EUR;1182,39;Ingreso
13/4/24;Banco Macro;Cuenta Corriente 123;ARS;1985,65;Ingreso
20/4/24;Banco BBVA;Cuenta Corriente 789;USD;4022,51;Ingreso
14/9/24;Banco Macro;Caja de Ahorro 456;EUR;3383,14;Ingreso
31/10/24;Banco Nacion;Cuenta Corriente 123;ARS;-2226,96;Egreso
1/2/24;Banco Macro;Cuenta Corriente 789;ARS;-1960,2;Egreso
10/2/24;Banco BBVA;Cuenta Corriente 123;EUR;-1679,84;Egreso
9/12/24;Banco de Galicia;Caja de Ahorro 001;USD;1236,8;Ingreso
19/11/24;Banco BBVA;Caja de Ahorro 001;ARS;-340,24;Egreso
14/3/24;Banco BBVA;Cuenta Corriente 789;USD;4136,18;Ingreso
25/8/24;Banco Naci—n;Caja de Ahorro 456;EUR;-1093,59;Egreso
15/10/24;Banco BBVA;Cuenta Corriente 123;USD;2482,82;Ingreso
23/12/24;Banco Macro;Caja de Ahorro 456;EUR;-544,26;Egreso
20/12/24;Banco Santander;Cuenta Corriente 123;USD;4075,47;Ingreso
27/2/24;Banco Santander;Cuenta Corriente 789;ARS;-487,18;Egreso
20/10/24;Banco Naci—n;Caja de Ahorro 456;ARS;179,58;Ingreso
27/2/24;Banco BBVA;Caja de Ahorro 456;USD;-303,05;Egreso
10/5/24;Banco Galicia;Caja de Ahorro 456;EUR;-62,29;Egreso
16/1/24;Banco Santander;Caja de Ahorro 456;EUR;-2106,48;Egreso
15/7/24;Banco Macro;Cuenta Corriente 123;ARS;1882,53;Ingreso
27/10/24;Banco de Galicia;Cuenta Corriente 123;USD;967,46;Ingreso
11/5/24;Banco Macro;Cuenta Corriente 123;EUR;-2028,19;Egreso
8/10/24;Banco de Galicia;Cuenta Corriente 789;USD;-2359,72;Egreso
31/8/24;Banco Santander;Caja de Ahorro 456;USD;-2423,14;Egreso
3/6/24;Banco BBVA;Caja de Ahorro 456;ARS;-1089,25;Egreso
2/6/24;Banco Macro;Caja de Ahorro 001;USD;2859,45;Ingreso
13/1/24;Banco Naci—n;Cuenta Corriente 789;USD;2407,63;Ingreso
10/10/24;Banco BBVA;Cuenta Corriente 789;USD;-486,54;Egreso
20/6/24;Banco BBVA;Cuenta Corriente 789;ARS;3928,02;Ingreso
28/4/24;Banco BBVA;Cuenta Corriente 123;EUR;4098,02;Ingreso
11/6/24;Banco Santander;Cuenta Corriente 789;USD;-989,51;Egreso
12/6/24;Banco Santander;Caja de Ahorro 456;ARS;1971,37;Ingreso
15/8/24;Banco Naci—n;Caja de Ahorro 456;USD;1952,62;Ingreso
22/1/24;Banco Santander;Cuenta Corriente 789;EUR;3635,64;Ingreso
24/4/24;Banco Santander;Caja de Ahorro 456;USD;-506,09;Egreso
31/7/24;Banco Macro;Caja de Ahorro 001;ARS;1302,29;Ingreso
4/3/24;Banco Naci—n;Caja de Ahorro 001;ARS;-872,45;Egreso
20/5/24;Banco Naci—n;Caja de Ahorro 456;ARS;2392,74;Ingreso
26/2/24;Banco Santander;Caja de Ahorro 456;USD;3888,44;Ingreso
8/12/24;Banco Galicia;Caja de Ahorro 456;EUR;-2488,23;Egreso
13/4/24;Banco Naci—n;Caja de Ahorro 456;USD;-1203,25;Egreso
11/8/24;Banco BBVA;Cuenta Corriente 123;EUR;3949,43;Ingreso
15/11/24;Banco Galicia;Caja de Ahorro 001;EUR;1372,89;Ingreso
7/2/24;Banco Santander;Caja de Ahorro 001;ARS;343,2;Ingreso
25/6/24;Banco Naci—n;Caja de Ahorro 456;USD;-1658,12;Egreso
30/11/24;Banco Santander;Caja de Ahorro 001;USD;-420,3;Egreso
11/5/24;Banco de Galicia;Caja de Ahorro 456;USD;-2075,38;Egreso
23/9/24;Banco BBVA;Caja de Ahorro 001;EUR;-832,35;Egreso
5/7/24;Banco Macro;Cuenta Corriente 789;ARS;-1516,94;Egreso
3/8/24;Banco Macro;Caja de Ahorro 456;EUR;-1764,96;Egreso
8/1/24;Banco BBVA;Caja de Ahorro 456;ARS;-1730,83;Egreso
2/6/24;Banco BBVA;Caja de Ahorro 456;USD;1197,9;Ingreso
29/1/24;Banco Nacion;Cuenta Corriente 123;EUR;3331,13;Ingreso
9/10/24;Banco Naci—n;Caja de Ahorro 456;USD;769,87;Ingreso
11/12/24;Banco Santander;Cuenta Corriente 789;USD;2084,84;Ingreso
19/3/24;Banco de Galicia;Caja de Ahorro 001;ARS;-1273,07;Egreso
6/5/24;Banco Santander;Cuenta Corriente 789;USD;-1970,45;Egreso
8/6/24;Banco Galicia;Cuenta Corriente 789;EUR;-1367,97;Egreso
8/6/24;Banco Macro;Cuenta Corriente 123;ARS;-306,3;Egreso
4/10/24;Banco Naci—n;Caja de Ahorro 001;USD;-1398,97;Egreso
20/11/24;Banco BBVA;Caja de Ahorro 001;EUR;2386,63;Ingreso
21/12/24;Banco BBVA;Cuenta Corriente 789;USD;1607,19;Ingreso
2/2/24;Banco Naci—n;Caja de Ahorro 001;USD;3381,34;Ingreso
20/10/24;Banco Macro;Caja de Ahorro 456;EUR;-2003,05;Egreso
26/10/24;Banco Naci—n;Caja de Ahorro 001;USD;-1505,45;Egreso
31/12/24;Banco Macro;Cuenta Corriente 123;USD;3769,84;Ingreso
27/2/24;Banco Macro;Caja de Ahorro 456;EUR;2013,37;Ingreso
13/12/24;Banco BBVA;Cuenta Corriente 789;ARS;4787,26;Ingreso
24/12/24;Banco Naci—n;Caja de Ahorro 001;USD;3964,15;Ingreso
13/6/24;Banco BBVA;Caja de Ahorro 456;ARS;3337,42;Ingreso
15/3/24;Banco Santander;Cuenta Corriente 123;EUR;4671,38;Ingreso
11/5/24;Banco Galicia;Caja de Ahorro 001;EUR;4114,77;Ingreso
11/3/24;Banco Galicia;Cuenta Corriente 123;EUR;4633,92;Ingreso
30/10/24;Banco Macro;Caja de Ahorro 456;ARS;3302,78;Ingreso
25/1/24;Banco Galicia;Caja de Ahorro 001;EUR;-228,56;Egreso
20/2/24;Banco Macro;Cuenta Corriente 789;ARS;1504,18;Ingreso
23/3/24;Banco Santander;Caja de Ahorro 001;EUR;-2341,44;Egreso
12/7/24;Banco Macro;Caja de Ahorro 456;ARS;-534,42;Egreso
9/5/24;Banco BBVA;Cuenta Corriente 123;ARS;3174,45;Ingreso
16/10/24;Banco Macro;Caja de Ahorro 001;EUR;4264,7;Ingreso
29/3/24;Banco BBVA;Caja de Ahorro 001;ARS;4900,95;Ingreso
8/7/24;Banco de Galicia;Cuenta Corriente 123;USD;-1609,91;Egreso
27/8/24;Banco Macro;Cuenta Corriente 123;USD;4481,9;Ingreso
22/11/24;Banco de Galicia;Caja de Ahorro 001;USD;-2352,03;Egreso
15/12/24;Banco BBVA;Caja de Ahorro 456;USD;-1176,07;Egreso
28/6/24;Banco Naci—n;Caja de Ahorro 001;USD;3826,86;Ingreso
12/2/24;Banco Macro;Cuenta Corriente 789;USD;929,35;Ingreso
